Time,SolarGeneration(MW), Air_Density(kg/m³), CloudCover, Humidity(%RH), Precipitaion(mm), Temperature(°C), WindSpeed(km/h),Surface_Pressure(hPa), Direct_radiation(W/m²)
1/4/2022 19:15,0,1.24,0.18,75,0,13.3,13.7,1021,0
1/4/2022 19:30,0,1.24,0.17,79,0,13.3,13.8,1021,0
1/4/2022 19:45,0,1.24,0.16,78,0,13.7,13.7,1021,0
1/4/2022 20:00,0,1.24,0.18,79,0,13.2,13.8,1021,0
1/4/2022 20:15,0,1.24,0.16,81,0,12.9,13.8,1021,0
1/4/2022 20:30,0,1.25,0.17,83,0,12.5,14,1021,0
1/4/2022 20:45,0,1.24,0.14,82,0,12.9,14.1,1021,0
1/4/2022 21:00,0,1.25,0.1,83,0,12.5,14.1,1021,0
1/4/2022 21:15,0,1.25,0.1,87,0,12.1,13.6,1021,0
1/4/2022 21:30,0,1.25,0.08,85,0,12.5,13.5,1021,0
1/4/2022 21:45,0,1.25,0.08,85,0,12.5,13.3,1021,0
1/4/2022 22:00,0,1.25,0.06,87,0,11.7,13,1021,0
1/4/2022 22:15,0,1.25,0.07,88,0,11.4,12.5,1020,0
1/4/2022 22:30,0,1.25,0.11,90,0,11.3,12.3,1020,0
1/4/2022 22:45,0,1.25,0.12,88,0,11.7,12.4,1021,0
1/4/2022 23:00,0,1.25,0.12,90,0,11.1,12.3,1020,0
1/4/2022 23:15,0,1.25,0.11,91,0,10.9,11.2,1021,0
1/4/2022 23:30,0,1.25,0.1,91,0,10.7,11.1,1020,0
1/4/2022 23:45,0,1.25,0.12,92,0,10.8,12,1021,0
1/5/2022 0:00,0,1.25,0.09,92,0,10.6,10.9,1021,0
1/5/2022 0:15,0,1.26,0.08,93,0,10.2,9.6,1021,0
1/5/2022 0:30,0,1.25,0.08,93,0,10.6,10.3,1021,0
1/5/2022 0:45,0,1.26,0.09,93,0,10.2,9.8,1021,0
1/5/2022 1:00,0,1.26,0.07,93,0,10,9.4,1021,0
1/5/2022 1:15,0,1.26,0.08,94,0,9.9,9.3,1021,0
1/5/2022 1:30,0,1.26,0.08,94,0,9.5,9.2,1021,0
1/5/2022 1:45,0,1.26,0.11,94,0,9.5,9.4,1021,0
1/5/2022 2:00,0,1.26,0.11,94,0,9.3,9.2,1021,0
1/5/2022 2:15,0,1.26,0.11,95,0,8.7,9.4,1021,0
1/5/2022 2:30,0,1.26,0.11,95,0,8.8,9.5,1021,0
1/5/2022 2:45,0,1.26,0.11,95,0,8.9,9.5,1021,0
1/5/2022 3:00,0,1.26,0.1,95,0,8.7,9.7,1021,0
1/5/2022 3:15,0,1.26,0.1,96,0,8.3,9.5,1021,0
1/5/2022 3:30,0,1.26,0.08,96,0,8.4,9.2,1021,0
1/5/2022 3:45,0,1.26,0.06,96,0,8.5,9.7,1021,0
1/5/2022 4:00,0,1.26,0.05,96,0,8.3,9.2,1021,0
1/5/2022 4:15,0,1.26,0.06,96,0,8.3,8.3,1021,0
1/5/2022 4:30,0,1.26,0.06,96,0,8,7.4,1021,0
1/5/2022 4:45,0,1.26,0.1,96,0,8.2,8.4,1021,0
1/5/2022 5:00,0,1.26,0.1,96,0,8,7.2,1021,0
1/5/2022 5:15,233,1.26,0.09,96,0,8.6,7.3,1021,74
1/5/2022 5:30,236,1.26,0.09,95,0,8.7,7.3,1021,75
1/5/2022 5:45,66.2,1.26,0.08,96,0,8.3,7.4,1021,21
1/5/2022 6:00,1080,1.26,0.07,94,0,9.3,7.6,1021,342
1/5/2022 6:15,1340,1.24,0.06,86,0,12.9,7.7,1022,429
1/5/2022 6:30,1520,1.24,0.06,88,0,12.9,7.7,1022,488
1/5/2022 6:45,1830,1.25,0.04,82,0,11.9,7.7,1022,586
1/5/2022 7:00,1970,1.24,0.01,78,0,13.2,7.7,1022,634
1/5/2022 7:15,2180,1.24,0.05,77,0,13.9,6.4,1022,703
1/5/2022 7:30,2090,1.23,0.02,68,0,15.9,6.9,1022,676
1/5/2022 7:45,2120,1.24,0.02,73,0,13.4,6.4,1022,680
1/5/2022 8:00,2470,1.23,0.05,66,0,15.9,5.2,1022,798
1/5/2022 8:15,2470,1.23,0.04,63,0,16.7,4.8,1021,801
1/5/2022 8:30,2580,1.23,0.05,61,0,17.4,4.7,1022,838
1/5/2022 8:45,2550,1.22,0.03,58,0,17.5,4.9,1021,830
1/5/2022 9:00,2620,1.22,0.01,57,0,17.5,4.7,1021,851
1/5/2022 9:15,2630,1.22,0.11,52,0,17.6,4.5,1020,856
1/5/2022 9:30,2640,1.22,0.12,53,0,18.4,4.2,1020,860
1/5/2022 9:45,2650,1.22,0.08,51,0,17.6,3.8,1020,860
1/5/2022 10:00,2650,1.22,0.13,50,0,18.4,2.7,1020,863
1/5/2022 10:15,2640,1.22,0.11,50,0,19.1,2.7,1020,862
1/5/2022 10:30,2640,1.22,0.12,49,0,18.9,2.7,1020,862
1/5/2022 10:45,2640,1.22,0.12,48,0,18.9,3,1020,863
1/5/2022 11:00,2640,1.21,0.1,47,0,19.1,3.2,1019,861
1/5/2022 11:15,2520,1.21,0.09,47,0,19.1,3.8,1019,824
1/5/2022 11:30,2620,1.21,0.02,47,0,19.4,4.2,1019,855
1/5/2022 11:45,2590,1.21,0.05,47,0,19.3,3.3,1019,846
1/5/2022 12:00,2470,1.21,0,46,0,19.4,4.3,1019,806
1/5/2022 12:15,2400,1.21,0.02,46,0,19.4,5,1019,785
1/5/2022 12:30,2410,1.21,0.01,46,0,19.5,6.2,1019,789
1/5/2022 12:45,2440,1.21,0.02,46,0,19.4,5.7,1019,797
1/5/2022 13:00,2390,1.21,0.02,46,0,19.5,6.3,1019,783
1/5/2022 13:15,2300,1.21,0.01,46,0,19.3,7.6,1019,751
1/5/2022 13:30,2090,1.21,0.01,46,0,19.2,7.6,1019,682
1/5/2022 13:45,2180,1.21,0.02,46,0,19.2,7.4,1019,712
1/5/2022 14:00,2080,1.21,0,46,0,19.2,8.5,1019,680
1/5/2022 14:15,1480,1.21,0,50,0,19.1,8.7,1019,484
1/5/2022 14:30,1160,1.21,0,48,0,19,10.6,1019,380
1/5/2022 14:45,1790,1.22,0,48,0,18.6,10.4,1019,582
1/5/2022 15:00,1110,1.22,0,50,0,18.3,11,1019,362
1/5/2022 15:15,706,1.22,0.02,52,0,18.2,13.8,1019,230
1/5/2022 15:30,1030,1.22,0.03,54,0,17.3,13.7,1019,334
1/5/2022 15:45,1000,1.22,0.01,56,0,18,12.5,1019,326
1/5/2022 16:00,0,1.22,0.03,57,0,16.8,13.8,1019,0
1/5/2022 16:15,0,1.23,0.03,62,0,16.5,14.7,1019,0
1/5/2022 16:30,0,1.23,0.03,62,0,16.2,14.4,1020,0
1/5/2022 16:45,0,1.23,0.03,60,0,16.4,14.6,1020,0
1/5/2022 17:00,0,1.23,0.01,64,0,15.4,14.9,1020,0
1/5/2022 17:15,0,1.23,0.01,72,0,15.3,14.2,1020,0
1/5/2022 17:30,0,1.23,0.01,75,0,14.7,14.8,1020,0
1/5/2022 17:45,0,1.24,0.01,75,0,14.4,13.9,1020,0
1/5/2022 18:00,0,1.24,0.01,75,0,14.1,13.8,1020,0
1/5/2022 18:15,0,1.24,0.01,75,0,13.9,12.5,1020,0
1/5/2022 18:30,0,1.24,0.01,75,0,14,12.9,1020,0
1/5/2022 18:45,0,1.24,0.01,75,0,14,12.3,1020,0
1/5/2022 19:00,0,1.24,0,74,0,13.9,11.5,1020,0
1/5/2022 19:15,0,1.24,0,75,0,13.8,10.4,1020,0
1/5/2022 19:30,0,1.24,0,75,0,13.9,10.2,1020,0
1/5/2022 19:45,0,1.24,0,75,0,13.6,10.4,1020,0
1/5/2022 20:00,0,1.24,0,75,0,13.3,10.1,1020,0
1/5/2022 20:15,0,1.24,0,76,0,13.1,10,1020,0
1/5/2022 20:30,0,1.24,0,76,0,13.2,9.4,1020,0
1/5/2022 20:45,0,1.24,0,76,0,13.2,9.5,1020,0
1/5/2022 21:00,0,1.24,0,76,0,13.1,9,1020,0
1/5/2022 21:15,0,1.24,0,79,0,12.6,9.5,1020,0
1/5/2022 21:30,0,1.24,0,78,0,12.7,9.9,1020,0
1/5/2022 21:45,0,1.24,0,78,0,13,10.1,1020,0
1/5/2022 22:00,0,1.24,0,79,0,12.5,10.1,1020,0
1/5/2022 22:15,0,1.24,0,82,0,12.3,10.2,1020,0
1/5/2022 22:30,0,1.25,0,80,0,12.1,10.6,1020,0
1/5/2022 22:45,0,1.24,0,83,0,12.4,10.9,1020,0
1/5/2022 23:00,0,1.25,0,83,0,11.5,10.9,1019,0
1/5/2022 23:15,0,1.25,0,87,0,10.7,11.7,1019,0
1/5/2022 23:30,0,1.25,0,86,0,10.1,11.5,1019,0
1/5/2022 23:45,0,1.25,0,86,0,11.3,11.2,1019,0
1/6/2022 0:00,0,1.25,0,88,0,10,11.9,1019,0
1/6/2022 0:15,0,1.25,0,89,0,9.9,11.9,1019,0
1/6/2022 0:30,0,1.26,0,90,0,9.6,11.9,1019,0
1/6/2022 0:45,0,1.25,0,89,0,9.8,11.7,1019,0
1/6/2022 1:00,0,1.26,0,90,0,9.3,11.5,1019,0
1/6/2022 1:15,0,1.26,0,90,0,9.4,10.9,1019,0
1/6/2022 1:30,0,1.26,0,90,0,9.5,11,1019,0
1/6/2022 1:45,0,1.26,0,90,0,9.5,11.4,1019,0
1/6/2022 2:00,0,1.25,0,90,0,9.5,10.4,1018,0
1/6/2022 2:15,0,1.25,0,91,0,9.5,9,1018,0
1/6/2022 2:30,0,1.25,0,91,0,9.6,9.7,1018,0
1/6/2022 2:45,0,1.25,0,91,0,9.5,9,1018,0
1/6/2022 3:00,0,1.25,0,91,0,9.6,8.8,1018,0
1/6/2022 3:15,0,1.25,0,91,0,9.6,8.9,1018,0
1/6/2022 3:30,0,1.25,0,91,0,9.5,8.8,1018,0
1/6/2022 3:45,0,1.25,0,91,0,9.6,8.8,1018,0
1/6/2022 4:00,0,1.25,0,91,0,9.5,9,1018,0
1/6/2022 4:15,0,1.26,0.01,92,0,9.5,9.1,1019,0
1/6/2022 4:30,0,1.26,0.01,93,0,9.5,9.1,1019,0
1/6/2022 4:45,0,1.26,0.01,92,0,9.3,9.2,1019,0
1/6/2022 5:00,0,1.26,0.01,93,0,9.3,9.7,1019,0
1/6/2022 5:15,890,1.26,0.08,92,0,9.4,10.2,1019,283
1/6/2022 5:30,160,1.26,0.07,92,0,9.3,9.8,1019,51
1/6/2022 5:45,1110,1.26,0.09,93,0,9.4,10.8,1019,354
1/6/2022 6:00,1140,1.25,0.17,91,0,9.4,11.6,1018,363
1/6/2022 6:15,1430,1.24,0.22,82,0,11.7,11.1,1018,461
1/6/2022 6:30,1790,1.25,0.27,91,0,9.8,11.4,1018,587
1/6/2022 6:45,1530,1.25,0.26,79,0,9.8,11.5,1018,500
1/6/2022 7:00,1850,1.24,0.27,78,0,12.2,10.9,1018,613
1/6/2022 7:15,1800,1.23,0.27,71,0,14,10.7,1018,598
1/6/2022 7:30,1780,1.23,0.27,78,0,14.7,7.1,1018,594
1/6/2022 7:45,1750,1.24,0.27,77,0,13.5,9.3,1018,580
1/6/2022 8:00,1740,1.23,0.26,62,0,15.4,6.9,1018,578
1/6/2022 8:15,1740,1.23,0.26,62,0,15.7,5.3,1018,578
1/6/2022 8:30,1720,1.23,0.26,61,0,16.3,3.6,1018,573
1/6/2022 8:45,1710,1.23,0.26,58,0,16.1,6.7,1018,569
1/6/2022 9:00,1700,1.22,0.26,53,0,17.2,3.3,1018,567
1/6/2022 9:15,1880,1.21,0.24,47,0,18.5,3.1,1017,623
1/6/2022 9:30,1830,1.22,0.26,50,0,18.3,2.7,1017,613
1/6/2022 9:45,1860,1.22,0.24,48,0,18.4,3,1017,617
1/6/2022 10:00,1940,1.21,0.23,46,0,18.5,2.3,1017,642
1/6/2022 10:15,1920,1.21,0.23,44,0,18.7,1.9,1016,635
1/6/2022 10:30,1920,1.21,0.23,44,0,19.2,2.1,1016,635
1/6/2022 10:45,1910,1.21,0.23,44,0,19.3,2.1,1016,632
1/6/2022 11:00,1900,1.21,0.23,41,0,19.4,1.8,1016,630
1/6/2022 11:15,1910,1.21,0.24,40,0,19.5,1.9,1015,637
1/6/2022 11:30,2040,1.21,0.24,41,0,19.6,1.9,1016,680
1/6/2022 11:45,1910,1.21,0.25,41,0,19.9,1.8,1015,640
1/6/2022 12:00,2100,1.21,0.25,39,0,19.9,1.9,1015,704
1/6/2022 12:15,1980,1.2,0.24,38,0,20,1.4,1014,660
1/6/2022 12:30,1870,1.21,0.24,39,0,19.9,1.9,1015,624
1/6/2022 12:45,1820,1.21,0.25,39,0,20,1.8,1015,608
1/6/2022 13:00,1800,1.2,0.23,37,0,20.1,1.3,1014,598
1/6/2022 13:15,1580,1.2,0.4,38,0,20.1,1,1014,569
1/6/2022 13:30,1510,1.21,0.33,38,0,19.9,1.2,1014,526
1/6/2022 13:45,1460,1.2,0.28,38,0,20,1,1014,497
1/6/2022 14:00,1370,1.21,0.4,38,0,19.8,0.4,1014,491
1/6/2022 14:15,1080,1.21,0.51,41,0,19.8,2.3,1014,409
1/6/2022 14:30,795,1.21,0.5,41,0,19.6,0.9,1014,300
1/6/2022 14:45,1020,1.21,0.47,41,0,19.3,0.9,1014,377
1/6/2022 15:00,747,1.21,0.59,41,0,19.1,2.7,1014,295
1/6/2022 15:15,191,1.21,0.59,43,0,18,4.4,1015,75
1/6/2022 15:30,370,1.21,0.59,46,0,18.5,5.2,1014,146
1/6/2022 15:45,48.2,1.21,0.59,43,0,18.8,7.1,1015,19
1/6/2022 16:00,0,1.22,0.59,47,0,17.8,7.1,1015,0
1/6/2022 16:15,0,1.22,0.55,51,0,17.3,7.4,1015,0
1/6/2022 16:30,0,1.22,0.54,53,0,16.7,8.3,1015,0
1/6/2022 16:45,0,1.22,0.53,52,0,17.4,7.3,1015,0
1/6/2022 17:00,0,1.22,0.32,53,0,16.3,8.7,1015,0
1/6/2022 17:15,0,1.23,0.36,65,0,15.1,7.9,1015,0
1/6/2022 17:30,0,1.22,0.36,54,0,15.5,7.1,1015,0
1/6/2022 17:45,0,1.22,0.34,64,0,16.3,8.3,1015,0
1/6/2022 18:00,0,1.23,0.36,65,0,15,6.9,1015,0
1/6/2022 18:15,0,1.23,0.36,61,0,15,7,1015,0
1/6/2022 18:30,0,1.23,0.36,62,0,14.6,7,1015,0
1/6/2022 18:45,0,1.23,0.36,61,0,15,7,1015,0
1/6/2022 19:00,0,1.23,0.35,59,0,14.6,7.1,1015,0
1/6/2022 19:15,0,1.23,0.41,61,0,13.3,9.2,1015,0
1/6/2022 19:30,0,1.23,0.39,63,0,14.3,10.1,1015,0
1/6/2022 19:45,0,1.23,0.37,64,0,13.3,7.8,1015,0
1/6/2022 20:00,0,1.23,0.44,67,0,13.3,11.5,1015,0
1/6/2022 20:15,0,1.24,0.4,75,0,12.1,13,1015,0
1/6/2022 20:30,0,1.24,0.42,73,0,12.4,12.2,1015,0
1/6/2022 20:45,0,1.24,0.39,77,0,13,11.5,1015,0
1/6/2022 21:00,0,1.24,0.38,78,0,11.7,13.2,1015,0
1/6/2022 21:15,0,1.24,0.07,82,0,11.2,8.9,1015,0
1/6/2022 21:30,0,1.24,0.36,83,0,11.4,12.8,1015,0
1/6/2022 21:45,0,1.24,0.3,79,0,11.5,11.3,1015,0
1/6/2022 22:00,0,1.24,0.05,83,0,11,8.9,1015,0
1/6/2022 22:15,0,1.24,0.04,82,0,11,6.5,1015,0
1/6/2022 22:30,0,1.24,0.02,82,0,11,5.8,1015,0
1/6/2022 22:45,0,1.24,0.01,82,0,11.1,6.6,1015,0
1/6/2022 23:00,0,1.24,0,81,0,11.1,3.8,1015,0
1/6/2022 23:15,0,1.25,0,83,0,10.8,3.5,1015,0
1/6/2022 23:30,0,1.25,0,85,0,10.5,3.6,1015,0
1/6/2022 23:45,0,1.25,0,83,0,10.5,3.2,1015,0
1/7/2022 0:00,0,1.25,0,85,0,10.2,2.4,1015,0
1/7/2022 0:15,0,1.25,0,89,0,10.1,2.4,1015,0
1/7/2022 0:30,0,1.25,0,90,0,9,3.9,1015,0
1/7/2022 0:45,0,1.25,0,86,0,9.6,4.8,1015,0
1/7/2022 1:00,0,1.25,0,91,0,8.6,5.6,1015,0
1/7/2022 1:15,0,1.26,0,92,0,8.1,6.2,1015,0
1/7/2022 1:30,0,1.26,0,92,0,8.1,7.9,1015,0
1/7/2022 1:45,0,1.26,0,92,0,7.9,7.7,1015,0
1/7/2022 2:00,0,1.26,0,92,0,7.9,8.7,1015,0
1/7/2022 2:15,0,1.26,0,93,0,7.8,9.1,1015,0
1/7/2022 2:30,0,1.26,0,93,0,7.8,9.5,1015,0
1/7/2022 2:45,0,1.26,0,93,0,7.5,9.1,1015,0
1/7/2022 3:00,0,1.26,0,93,0,7.5,9.9,1015,0
1/7/2022 3:15,0,1.26,0,94,0,7.2,9.5,1015,0
1/7/2022 3:30,0,1.26,0,94,0,7.2,9.6,1015,0
1/7/2022 3:45,0,1.26,0,94,0,7.1,9.7,1015,0
1/7/2022 4:00,0,1.26,0,94,0,7.1,9.4,1015,0
1/7/2022 4:15,0,1.26,0,95,0,7.1,9.6,1016,0
1/7/2022 4:30,0,1.26,0,95,0,6.9,9.5,1015,0
1/7/2022 4:45,0,1.26,0,95,0,7,9.7,1016,0
1/7/2022 5:00,0,1.27,0,95,0,6.6,9.7,1016,0
1/7/2022 5:15,215,1.26,0,94,0,7.5,9.9,1016,68
1/7/2022 5:30,882,1.26,0,94,0,7.8,9.9,1016,279
1/7/2022 5:45,440,1.26,0,95,0,7.6,10,1016,139
1/7/2022 6:00,1150,1.26,0,92,0,8.1,10.4,1016,363
1/7/2022 6:15,2240,1.25,0,80,0,9.7,10.1,1016,711
1/7/2022 6:30,1670,1.25,0,77,0,9.9,9.6,1016,532
1/7/2022 6:45,1970,1.25,0,86,0,8.9,9.6,1016,625
1/7/2022 7:00,2220,1.24,0,75,0,12.6,9.1,1016,712
1/7/2022 7:15,2460,1.23,0,67,0,15.3,9,1016,793
1/7/2022 7:30,2580,1.24,0,64,0,13.4,8.4,1017,826
1/7/2022 7:45,2220,1.23,0,69,0,14.4,7.7,1017,715
1/7/2022 8:00,2580,1.23,0,62,0,15.7,7.7,1017,832
1/7/2022 8:15,2610,1.22,0,59,0,16.4,8.6,1017,845
1/7/2022 8:30,2600,1.22,0,54,0,17.3,7.9,1016,843
1/7/2022 8:45,2570,1.22,0,62,0,16.4,7.8,1017,832
1/7/2022 9:00,2700,1.22,0,53,0,17.4,8.9,1016,877
1/7/2022 9:15,2770,1.22,0,50,0,17.6,7.9,1016,901
1/7/2022 9:30,2720,1.21,0,48,0,18.4,8.5,1016,885
1/7/2022 9:45,2720,1.22,0,52,0,17.8,8.4,1016,884
1/7/2022 10:00,2780,1.21,0,47,0,18.5,7.5,1015,904
1/7/2022 10:15,2780,1.21,0,47,0,19,7.5,1015,906
1/7/2022 10:30,2780,1.21,0,47,0,18.5,7.4,1015,905
1/7/2022 10:45,2770,1.21,0,45,0,19.1,7.5,1014,904
1/7/2022 11:00,2770,1.21,0,42,0,19.4,7.4,1014,906
1/7/2022 11:15,2760,1.21,0,41,0,19.5,7.4,1014,903
1/7/2022 11:30,2700,1.21,0,41,0,19.7,7.2,1014,884
1/7/2022 11:45,2770,1.21,0,42,0,19.7,7.2,1014,905
1/7/2022 12:00,2690,1.21,0,40,0,19.8,7.2,1014,880
1/7/2022 12:15,2680,1.21,0,40,0,19.8,6.6,1014,876
1/7/2022 12:30,2560,1.21,0,40,0,19.8,6.9,1014,838
1/7/2022 12:45,2680,1.21,0,40,0,19.8,6.7,1014,875
1/7/2022 13:00,2520,1.21,0,40,0,19.8,6.6,1014,824
1/7/2022 13:15,2420,1.21,0,41,0,19.7,7.1,1014,792
1/7/2022 13:30,2340,1.21,0,41,0,19.5,6.9,1014,763
1/7/2022 13:45,2200,1.21,0,41,0,19.7,7.1,1014,720
1/7/2022 14:00,2150,1.21,0,41,0,19.4,7.3,1013,702
1/7/2022 14:15,1710,1.21,0,44,0,19.1,9.8,1014,557
1/7/2022 14:30,1730,1.21,0,43,0,19.2,8.7,1014,563
1/7/2022 14:45,1400,1.21,0,42,0,18.8,9.5,1014,457
1/7/2022 15:00,1200,1.21,0,45,0,18.4,10.1,1014,390
1/7/2022 15:15,1010,1.21,0,47,0,18.2,10.2,1014,330
1/7/2022 15:30,829,1.22,0,49,0,17.2,11.1,1014,269
1/7/2022 15:45,920,1.21,0,46,0,17.7,10.6,1014,299
1/7/2022 16:00,0,1.22,0,52,0,16.8,11.6,1014,0
1/7/2022 16:15,0,1.22,0,55,0,16.3,11.3,1015,0
1/7/2022 16:30,0,1.22,0,57,0,15.5,10.5,1015,0
1/7/2022 16:45,0,1.22,0,56,0,15.8,11.5,1015,0
1/7/2022 17:00,0,1.23,0,58,0,15.4,10.1,1015,0
1/7/2022 17:15,0,1.23,0,68,0,14.6,9.5,1015,0
1/7/2022 17:30,0,1.23,0,61,0,14.4,8.4,1015,0
1/7/2022 17:45,0,1.23,0,60,0,14,8.6,1015,0
1/7/2022 18:00,0,1.23,0,68,0,13.9,8.2,1015,0
1/7/2022 18:15,0,1.23,0,77,0,13.7,7.9,1015,0
1/7/2022 18:30,0,1.24,0,70,0,12.6,7.8,1015,0
1/7/2022 18:45,0,1.23,0,76,0,13.6,7.5,1015,0
1/7/2022 19:00,0,1.24,0,78,0,12.6,6.6,1015,0
1/7/2022 19:15,0,1.24,0,78,0,12.9,5.5,1015,0
1/7/2022 19:30,0,1.24,0,77,0,12.9,6.5,1015,0
1/7/2022 19:45,0,1.24,0,78,0,12.6,5.9,1015,0
1/7/2022 20:00,0,1.24,0,74,0,12.9,5.2,1015,0
1/7/2022 20:15,0,1.24,0,75,0,12.8,5.3,1015,0
1/7/2022 20:30,0,1.24,0,75,0,12.7,5.3,1015,0
1/7/2022 20:45,0,1.24,0,75,0,12.7,5.3,1015,0
1/7/2022 21:00,0,1.24,0,75,0,12.6,5.4,1014,0
1/7/2022 21:15,0,1.24,0,78,0,12.2,6.6,1014,0
1/7/2022 21:30,0,1.24,0,77,0,12.3,6.6,1014,0
1/7/2022 21:45,0,1.24,0,77,0,12.3,5.5,1014,0
1/7/2022 22:00,0,1.24,0,78,0,12,7.1,1014,0
1/7/2022 22:15,0,1.24,0,80,0,11.6,6,1014,0
1/7/2022 22:30,0,1.24,0,79,0,11.6,5.5,1014,0
1/7/2022 22:45,0,1.24,0,80,0,11.7,6.3,1014,0
1/7/2022 23:00,0,1.24,0,80,0,11.6,5.4,1014,0
1/7/2022 23:15,0,1.24,0,81,0,11,4.7,1014,0
1/7/2022 23:30,0,1.24,0,82,0,11.1,3.8,1014,0
1/7/2022 23:45,0,1.24,0,81,0,11.1,5.3,1014,0
1/8/2022 0:00,0,1.24,0,82,0,11,3.4,1014,0
1/8/2022 0:15,0,1.25,0,89,0,8.8,2.8,1014,0
1/8/2022 0:30,0,1.25,0,87,0,8.7,2.1,1014,0
1/8/2022 0:45,0,1.25,0,87,0,9.8,2.3,1014,0
1/8/2022 1:00,0,1.25,0,89,0,8.7,1.6,1014,0
1/8/2022 1:15,0,1.26,0,91,0,7.6,2.2,1014,0
1/8/2022 1:30,0,1.26,0,90,0,7.9,1.9,1014,0
1/8/2022 1:45,0,1.25,0,91,0,8.4,2.3,1014,0
1/8/2022 2:00,0,1.26,0,91,0,7.6,2.7,1014,0
1/8/2022 2:15,0,1.26,0,92,0,7.4,3.2,1014,0
1/8/2022 2:30,0,1.26,0,92,0,7.4,4.9,1014,0
1/8/2022 2:45,0,1.26,0,92,0,7.4,5,1014,0
1/8/2022 3:00,0,1.26,0,92,0,6.9,5.4,1014,0
1/8/2022 3:15,0,1.26,0,92,0,6.5,5.8,1014,0
1/8/2022 3:30,0,1.26,0,92,0,6.7,6.8,1014,0
1/8/2022 3:45,0,1.26,0,92,0,6.6,5.8,1014,0
1/8/2022 4:00,0,1.26,0,92,0,6.4,6.9,1014,0
1/8/2022 4:15,0,1.26,0,92,0,6.1,6.9,1014,0
1/8/2022 4:30,0,1.26,0,92,0,6.1,6.9,1014,0
1/8/2022 4:45,0,1.27,0,92,0,6,6.9,1014,0
1/8/2022 5:00,0,1.27,0,92,0,6,6.9,1014,0
1/8/2022 5:15,504,1.26,0,91,0,7.2,6.9,1014,159
1/8/2022 5:30,291,1.26,0,89,0,7.4,6.8,1014,92
1/8/2022 5:45,448,1.26,0,90,0,6.1,6.8,1014,141
1/8/2022 6:00,1190,1.26,0,88,0,7.5,6.7,1014,377
1/8/2022 6:15,1910,1.26,0,76,0,7.7,7.1,1014,603
1/8/2022 6:30,1620,1.25,0,71,0,8.7,7,1014,513
1/8/2022 6:45,1570,1.24,0,69,0,11.7,8.1,1014,500
1/8/2022 7:00,2260,1.23,0,67,0,13.2,8.4,1014,725
1/8/2022 7:15,2590,1.23,0,53,0,13.7,7.5,1014,831
1/8/2022 7:30,2350,1.23,0,62,0,13.8,7.2,1014,755
1/8/2022 7:45,2360,1.23,0,66,0,15.1,7,1014,762
1/8/2022 8:00,2580,1.22,0,51,0,16.9,7,1014,837
1/8/2022 8:15,2710,1.22,0,48,0,16.9,7.1,1014,878
1/8/2022 8:30,2720,1.21,0,44,0,18.4,7.8,1014,886
1/8/2022 8:45,2650,1.21,0,44,0,17.8,7.7,1013,862
1/8/2022 9:00,2720,1.21,0,43,0,18.8,8,1013,886
1/8/2022 9:15,2730,1.21,0,39,0,19.1,6.4,1013,889
1/8/2022 9:30,2760,1.2,0,40,0,19.7,8,1013,901
1/8/2022 9:45,2730,1.2,0,42,0,20.2,7.2,1013,893
1/8/2022 10:00,2760,1.2,0,36,0,20.3,6,1012,905
1/8/2022 10:15,2760,1.2,0.02,36,0,20.4,5.3,1012,905
1/8/2022 10:30,2760,1.2,0.02,32,0,21.3,5.3,1011,905
1/8/2022 10:45,2760,1.2,0.01,32,0,20.8,5.6,1012,905
1/8/2022 11:00,2750,1.2,0.02,30,0,21.5,5.2,1011,904
1/8/2022 11:15,2740,1.19,0.09,28,0,22.2,4.9,1011,901
1/8/2022 11:30,2730,1.19,0.09,30,0,22.2,5.1,1011,898
1/8/2022 11:45,2740,1.19,0.11,30,0,22.2,4.9,1011,902
1/8/2022 12:00,2670,1.19,0.12,27,0,22.3,4.6,1011,880
1/8/2022 12:15,2660,1.19,0.19,25,0,22.5,4.1,1011,878
1/8/2022 12:30,2420,1.19,0.21,27,0,22.4,3.4,1010,802
1/8/2022 12:45,2500,1.19,0.18,25,0,22.5,3.8,1010,823
1/8/2022 13:00,2300,1.19,0.23,24,0,22.6,3,1010,768
1/8/2022 13:15,2020,1.19,0.11,24,0,22.6,3.1,1010,667
1/8/2022 13:30,2250,1.19,0.21,24,0,22.5,3.1,1010,746
1/8/2022 13:45,1930,1.19,0.21,24,0,22.6,3.2,1010,639
1/8/2022 14:00,1930,1.19,0.07,24,0,22.5,3.4,1010,636
1/8/2022 14:15,1480,1.19,0.04,26,0,21.6,3.5,1010,485
1/8/2022 14:30,1150,1.19,0.02,27,0,21.7,3.8,1010,377
1/8/2022 14:45,1170,1.19,0.04,25,0,22.2,3.5,1010,385
1/8/2022 15:00,1070,1.19,0.01,27,0,21.3,3.8,1010,352
1/8/2022 15:15,601,1.2,0.02,28,0,20.7,4.1,1010,197
1/8/2022 15:30,224,1.2,0.02,31,0,19.4,4.6,1010,73
1/8/2022 15:45,266,1.2,0.02,32,0,20,4.1,1010,87
1/8/2022 16:00,0,1.2,0.02,33,0,19.4,4.7,1010,0
1/8/2022 16:15,0,1.21,0.02,35,0,17.8,4.8,1010,0
1/8/2022 16:30,0,1.2,0.02,38,0,19.4,4.8,1010,0
